,# of bumps,# of inflections,curvature,min i,max i,x min,x max,y min,y max,S,criticality
1959,2,0,30.649382812629156,41,52,4.060443010546419,4.59511985013459,-10.91361920356142,-5.353707099324922,1.0576366580411414,3
1960,0,0,-36.47122173082698,49,54,4.532599493153256,4.787491742782046,-11.369337964469775,-4.860817243845165,1.10080119910845,3
1961,0,0,3.469311707757036,51,55,5.003946305945459,5.25227342804663,-12.678970358587975,-6.339934681790732,1.1108307346804887,3
1962,0,0,-10.339533340138132,28,43,3.4339872044851463,4.127134385045092,-7.405477241734781,-5.314736144801012,1.0476931186797307,3
1963,0,0,17.652453831311647,71,71,4.276666119016055,4.276666119016055,-9.908325829176377,-9.908325829176377,1.03355468328562,3
1964,1,0,7.447458907140185,31,34,3.4657359027997265,3.5553480614894135,-6.027934226889373,-5.696577090934931,1.0363035330160757,3
1965,2,0,4.692437675475567,46,49,3.8501476017100584,3.912023005428146,-10.385419752647138,-9.692272572087193,1.0367345410638074,1
1966,0,0,-4.187469368771594,38,37,3.6635616461296463,3.6375861597263857,-10.17072454136085,-8.56128662892675,1.0390615585102312,1
1967,1,0,-5.055897032722869,28,39,3.4657359027997265,3.970291913552122,-6.606708432404948,-5.904977508153611,1.0477570894488513,3
1968,1,0,-0.03236507849578662,53,58,4.859812404361672,5.1298987149230735,-12.055037491667086,-5.742496393415865,1.098068325955836,3
1969,1,0,-12.559387576296135,43,51,4.174387269895637,4.553876891600541,-10.797791333214708,-4.819412025655381,1.0723220260063797,3
1970,0,0,-6.419134706954453,9,0,2.302585092994046,0.0,-10.11516562574106,-0.2228401379111235,1.0556686915438915,1
1971,1,0,-5.278263704052042,43,54,4.248495242049359,4.804021044733257,-11.17197146690967,-4.999376548377885,1.074305741291195,3
1972,1,0,-18.750925655652892,30,44,3.5263605246161616,4.189654742026425,-9.780971458610098,-4.936784372151507,1.0482589013609864,3
1973,2,0,14.021458208692193,23,46,3.1780538303479458,4.30406509320417,-9.776245862009128,-4.811654506414279,1.0525705384633814,3
1974,1,0,-1.5246561268334289,35,34,3.58351893845611,3.5553480614894135,-9.782872385178152,-8.866581653303996,1.0395481302581924,1
1975,2,0,-27.284592747046165,31,43,3.58351893845611,4.143134726391533,-7.856084399349478,-5.313358178672651,1.0480095027518048,3
1976,1,0,-9.843998984022884,41,56,4.276666119016055,5.093750200806762,-10.700095664028867,-7.467974612410646,1.0619822677699575,3
1977,3,0,17.280596785140112,30,44,3.5553480614894135,4.23410650459726,-10.414278175689605,-4.993743176417318,1.049049589648373,3
1978,6,0,6.752359614876911,-1,-1,4.276666119016055,4.276666119016055,-9.900884166666014,-9.900884166666014,1.0341001655527255,3
1979,1,0,-0.8388005955212876,31,27,3.5553480614894135,3.367295829986474,-6.5815951064605995,-6.263141375342065,1.0476931186797307,2
1980,1,0,-3.4353949963184456,29,0,3.4965075614664802,0.0,-7.0699611833021665,-0.7929418247585774,1.0500240882172738,1
1981,0,0,5.100051420897209,36,51,3.828641396489095,4.543294782270004,-10.823451529776579,-4.742603421533912,1.0631785552249209,3
1982,1,0,19.85092407882434,45,52,4.30406509320417,4.6443908991413725,-11.149413870972506,-4.753818438769495,1.0805764174087276,3
1983,0,0,6.647091261051722,5,5,1.791759469228055,1.791759469228055,-10.337864004138712,-10.337864004138712,1.1087269064506493,1
1984,1,0,-1.7172815469339053,-1,-1,3.7612001156935624,3.7612001156935624,-10.256606180272083,-10.256606180272083,1.040816411403883,1
1985,1,0,9.853675107963882,50,54,4.727387818712341,4.941642422609304,-11.106821552220469,-5.218636354566487,1.0973011165968922,3
1986,1,0,2.846987780633724,-1,-1,5.225746673713202,5.225746673713202,-13.211839427547451,-13.211839427547451,1.0700193412760257,1
1987,1,0,-1.5868627531751685,20,22,3.044522437723423,3.1354942159291497,-8.333648029179525,-8.082333600898618,1.044438792837441,1
1988,0,0,-9.237326721090009,5,0,1.791759469228055,0.0,-9.328745436354804,-0.09420037568180392,1.0666485019823646,1
1989,1,0,-1.6326121837910264,18,0,2.9444389791664403,0.0,-10.383967364449738,-0.6093364340386143,1.0475321769623658,1
1990,0,0,-1.7657334678235295,47,54,4.454347296253507,4.812184355372417,-11.359837414796488,-5.14856821763981,1.0743138978749178,3
1991,1,0,4.641589876996494,27,39,3.4011973816621555,3.970291913552122,-6.402455296375861,-6.138068786527603,1.0477570894488513,2
1992,0,0,3.1345003722266975,44,53,4.290459441148391,4.74493212836325,-11.295903732266417,-5.056277870868937,1.0649372628741571,3
1993,2,0,-11.826366646656936,47,55,4.442651256490317,4.852030263919617,-11.172417763469152,-5.143336352789863,1.0902817195899812,3
1994,2,0,-14.616994493375506,-1,-1,4.465908118654584,4.465908118654584,-11.284896587158942,-11.284896587158942,1.0751780604835925,3
1995,0,0,-13.275045280421073,2,2,1.6094379124341003,1.6094379124341003,-3.124837721747213,-3.124837721747213,1.1640490789024938,3
1996,1,0,3.9197506171116445,48,54,4.532599493153256,4.844187086458591,-11.402899851842442,-5.0386409789158435,1.083306567950833,3
1997,0,0,-0.29727435851622597,23,49,3.2188758248682006,4.418840607796598,-10.380408866001943,-4.742054196668197,1.0599084807778785,3
1998,1,0,1.766511558423148,41,39,3.7376696182833684,3.6888794541139363,-6.025707570530194,-5.87390155766219,1.035320510412942,3
1999,0,0,1.677290479038661,-1,-1,3.7612001156935624,3.7612001156935624,-10.186445986151496,-10.186445986151496,1.0404166858266184,1
2000,2,0,-4.856269492110653,21,46,3.1354942159291497,4.3694478524670215,-9.704079855451933,-4.84815095111666,1.053607018475378,3
2001,0,0,1.9821596289878591,27,47,3.4011973816621555,4.382026634673881,-10.406083404438066,-4.760636506794828,1.059607698311562,3
2002,1,0,-14.203557992274307,39,39,3.6888794541139363,3.6888794541139363,-10.62232684601953,-10.62232684601953,1.0379576264163173,1
2003,1,0,-0.28483002387562834,40,38,3.713572066704308,3.6635616461296463,-10.385388872723718,-8.999094511603827,1.0383193883374466,1
2004,2,0,-20.209992010251057,49,52,3.912023005428146,3.970291913552122,-10.461902619895032,-8.852464707460932,1.0368000312290984,1
2005,2,0,10.435884825499004,44,56,4.418840607796598,5.081404364984463,-12.000993955468177,-6.697136408544526,1.06435243178981,3
2006,2,0,3.863699251130754,43,53,4.219507705176107,4.709530201312334,-11.124269291843461,-5.0558437035993515,1.0755566820562275,3
2007,2,0,-27.210556418841396,48,55,4.672828834461906,5.062595033026967,-11.891388922504115,-5.903263276661648,1.0880487969198736,3
2008,1,0,5.942667919624116,36,36,3.6109179126442243,3.6109179126442243,-10.593103505644756,-10.593103505644756,1.0404124418349325,1
2009,0,0,10.22997357463582,41,50,4.1588830833596715,4.624972813284271,-8.00174454674707,-7.0668774292999785,1.0545595786694317,2
2010,2,0,-8.209969017675274,30,55,3.6375861597263857,5.030437921392435,-11.116122942378203,-5.720981391194625,1.1031925187554736,3
2011,1,0,-0.1505166658842023,53,60,5.030437921392435,5.442417710521793,-13.258849671398758,-7.785932794150678,1.076924917675188,3
2012,1,0,1.206129982496349,25,0,3.332204510175204,0.0,-6.952321649526695,-0.7317704619822671,1.0560385483822936,2
2013,3,0,1.0250009596754275,31,40,3.4657359027997265,3.713572066704308,-5.932335099334423,-5.692384429703832,1.0350194198836475,3
2014,1,0,-2.5883588668793545,36,36,3.6109179126442243,3.6109179126442243,-10.325121241805876,-10.325121241805876,1.0401788538853045,1
2015,3,0,0.019534100699996924,-1,-1,4.290459441148391,4.290459441148391,-9.945924242733385,-9.945924242733385,1.033799666733099,3
2016,0,0,-0.5313426157299067,49,55,4.624972813284271,4.9344739331306915,-11.68852675316251,-5.505851701843326,1.0751409198810138,3
2017,1,0,-5.5196725096593156,35,55,3.9512437185814275,5.062595033026967,-11.143615001425273,-5.535364953490634,1.1090047682788913,3
2018,0,0,-1.1815164034114316,48,62,4.882801922586371,5.7430031878094825,-13.5158221917353,-12.30137808754207,1.085984914799251,3
2019,2,0,1.7662190029578297,33,29,3.5263605246161616,3.4011973816621555,-10.236525326708707,-8.627087414274605,1.0419441339590338,1
2020,2,0,2.4719424505196166,35,43,3.58351893845611,3.784189633918261,-5.96911850951285,-5.774962495071892,1.0350194198836475,3
2021,1,0,-8.785946008812326,43,53,4.248495242049359,4.74493212836325,-11.131855643025348,-5.016405116136376,1.07918192695091,3
2022,4,0,1.9714219675027373,26,43,3.332204510175204,4.143134726391533,-7.875729943220606,-5.340522554957807,1.0480095027518048,3
2023,1,0,-1.8317083412028903,26,25,3.295836866004329,3.258096538021482,-10.246012860870419,-8.859718499750528,1.044156047039919,1
2024,0,0,4.560071336471636,43,54,4.356708826689592,4.955827057601261,-10.262895092863603,-7.127400876934454,1.0585842819063382,3
2025,0,0,3.9180258523367417,-1,-1,4.356708826689592,4.356708826689592,-12.856518375526097,-12.856518375526097,1.0560385483822936,2
2026,2,0,3.3250605678255414,41,60,4.31748811353631,5.438079308923196,-12.608143103603616,-7.66141161148684,1.085738829729362,3
2027,1,0,40.73710820185811,36,51,3.8501476017100584,4.584967478670572,-10.964053504867149,-5.521635794345355,1.0571771405944361,3
2028,0,0,0.46855008084405864,15,0,2.772588722239781,0.0,-10.453514658501255,-0.45558093567318203,1.050394091268015,1
2029,0,0,0.40054602852895216,12,0,2.5649493574615367,0.0,-10.550747850323598,-0.2638363205561849,1.0548766303833028,1
2030,0,0,1.1284359765520762,5,0,1.791759469228055,0.0,-8.517992871586802,-0.06651222353594569,1.0583982755157715,1
2031,2,0,10.549093710223408,28,39,3.367295829986474,3.6888794541139363,-6.007158925346569,-6.0442001970269175,1.0341837854498932,3
2032,1,0,-7.162938924500723,41,53,4.276666119016055,4.948759890378168,-11.652867411847538,-5.266409056498687,1.0903407816391295,3
2033,0,0,-12.52326508806346,47,55,4.48863636973214,4.90527477843843,-11.454747561038578,-5.2473079520949995,1.0706244367630455,3
2034,2,0,-30.53511394617285,43,53,4.23410650459726,4.736198448394496,-11.242713017254905,-5.43557202961155,1.069526401337617,3
2035,2,0,5.757766319862502,31,37,3.4657359027997265,3.6375861597263857,-12.349220154748659,-11.656072974188714,1.0413149531385173,1
2036,3,0,-0.9642773780292877,53,47,3.9889840465642745,3.871201010907891,-10.351501163890248,-9.658353983330302,1.0362500973050446,1
2037,1,0,0.6626329354523134,51,62,5.062595033026967,5.736572297479192,-12.04559772887461,-8.994414150784404,1.0696148759387611,3
2038,2,0,6.498527863118071,34,46,3.7612001156935624,4.330733340286331,-10.404646605185349,-4.919849671694693,1.057226572178046,3
2039,0,0,-4.725976971566346,-1,-1,3.6109179126442243,3.6109179126442243,-10.34354730540879,-10.34354730540879,1.0425110726470053,1
2040,1,0,-14.868639698047234,51,57,4.836281906951478,5.176149732573829,-12.156854490543312,-6.145342248131552,1.0899014818399086,3
2041,0,0,,43,56,4.941642422609304,5.945420608606575,-13.777249626883211,-13.394257374627106,1.1100625534542559,3
2042,2,0,-2.1669986556399485,44,44,3.8066624897703196,3.8066624897703196,-10.583625478502434,-10.583625478502434,1.037283161551343,1
2043,4,0,-3.0624983968245463,53,48,3.9889840465642745,3.8918202981106265,-10.21368914641778,-9.115076857749669,1.03600038314913,2
2044,0,0,12.211840029559452,28,36,3.367295829986474,3.6109179126442243,-6.1421234233930955,-5.623329629977928,1.0365608558278556,3
2045,1,0,16.47854419443307,37,53,4.248495242049359,5.288267030694535,-12.577046617139715,-6.779217386725961,1.1059267286739565,3
2046,0,0,7.64275140792116,43,54,4.59511985013459,5.298317366548036,-12.910926658306218,-6.900602613274994,1.1148195258356446,3
2047,2,0,7.244597175301931,30,48,3.5553480614894135,4.442651256490317,-10.374567685477118,-4.770237289792577,1.062883271470813,3
2048,3,0,21.732390323348113,43,52,4.174387269895637,4.605170185988092,-11.386341312860775,-5.037202321480978,1.0540494620791618,3
2049,1,0,12.62623161895224,33,52,3.8066624897703196,4.836281906951478,-11.000656339539372,-5.04223164650959,1.0871782813931188,3
2050,1,0,-1.6737982878873505,24,22,3.2188758248682006,3.1354942159291497,-10.306783643359452,-8.515024174131398,1.0431031674884332,1
2051,1,0,-23.32700142586797,30,44,3.5553480614894135,4.219507705176107,-9.34137350766506,-4.921195107026802,1.0509294138883472,3
2052,1,0,-4.577257824398135,26,23,3.295836866004329,3.1780538303479458,-10.759369889215188,-10.066222708655243,1.0468883780789788,1
2053,0,0,6.955538881796742,39,45,3.6888794541139363,3.828641396489095,-5.855363269198758,-5.411112136055437,1.0347583268591476,3
2054,0,0,21.872137860609605,31,50,3.58351893845611,4.465908118654584,-10.507266034350941,-5.407399606526743,1.0508449501922859,3
2055,4,0,-3.4901891806532515,43,46,3.784189633918261,3.8501476017100584,-6.487844223547433,-6.318767893503499,1.034316548225553,2
2056,1,0,8.882490865844561,47,50,4.477336814478207,4.624972813284271,-9.670467066038317,-9.377797452075498,1.0559108412255478,2
2057,0,0,8.585444445779983,27,42,3.367295829986474,4.060443010546419,-8.458035721971886,-5.079311196161788,1.0464874600722909,3
2058,0,0,,46,52,5.0106352940962555,5.4510384535657,-13.246268299813893,-7.401190532111545,1.090723308027401,3
2059,0,0,-2.734433099086447,14,14,2.70805020110221,2.70805020110221,-11.716168304178101,-11.716168304178101,1.0549992636755106,1
2060,2,0,-1.3016278308872586,-1,-1,3.6888794541139363,3.6888794541139363,-10.32980049315713,-10.32980049315713,1.0409493044720666,1
2061,2,0,1.021071183524671,51,60,4.941642422609304,5.476463551931511,-13.374083731010703,-8.1346068644856,1.0669997694745823,3
2062,0,0,-5.494831919520709,9,0,2.302585092994046,0.0,-10.346858407043523,-0.16460339944518937,1.0580257281318828,1
2063,0,0,-2.2738357216330938,43,49,4.219507705176107,4.5217885770490405,-8.903912168484913,-8.421906983254415,1.0528165769062403,2
2064,1,0,9.709175183870013,21,0,3.091042453358316,0.0,-5.682729065458369,-0.842769123521669,1.0374961010152635,2
2065,1,0,-8.485220250264474,38,52,4.007333185232471,4.718498871295094,-9.568784350250573,-6.06623447432813,1.0557758467861638,3
2066,0,0,-6.339640975462805,7,0,2.0794415416798357,0.0,-9.35979432514452,-0.1409898747562084,1.0572608820210403,1
2067,3,0,18.479567899818672,39,51,4.02535169073515,4.61512051684126,-9.68763765027846,-5.918330947051907,1.0528165769062403,3
2068,1,0,21.44313354778793,38,52,3.9318256327243257,4.634728988229636,-10.185959827529846,-5.751577962522037,1.0531463492558892,3
2069,0,0,-0.012340386547806448,62,63,5.476463551931511,5.53338948872752,-13.97512138168189,-12.662934992715721,1.0641683166065978,1
2070,2,0,-5.237243228965965,55,59,5.278114659230517,5.521460917862246,-13.123793432009233,-7.793977398401826,1.0959781106711595,3
2071,1,0,4.001070954203925,40,52,4.127134385045092,4.770684624465665,-8.686305400887044,-7.239386417950718,1.0576365192462374,3
2072,0,0,13.740557983141217,38,51,3.970291913552122,4.605170185988092,-7.907557381072954,-6.931283944597088,1.053701637037461,3
2073,2,0,1.4364346892796493,34,23,3.5553480614894135,3.1780538303479458,-10.266149538318983,-7.088095707971037,1.040523216711274,1
2074,1,0,10.431862895604361,31,52,3.784189633918261,5.111987788356544,-11.88920346841642,-6.260144539956156,1.1101698452991768,3
2075,2,0,5.494694638128651,36,34,3.6109179126442243,3.5553480614894135,-8.779903549832461,-8.086756369272516,1.0393142461616016,1
2076,0,0,7.639669157446696,66,67,4.204692619390966,4.219507705176107,-9.276221741089696,-8.58307456052975,1.0339482002499645,3
2077,1,0,3.309586274778314,46,55,4.564348191467836,5.0689042022202315,-9.704977854754674,-7.460286740179529,1.0639676986593607,3
2078,2,0,-5.035195618062142,26,42,3.332204510175204,4.07753744390572,-7.147581126007896,-5.47987430544982,1.046882007217431,3
2079,2,0,-10.180348559566356,27,45,3.332204510175204,3.828641396489095,-5.908497369597974,-5.475175306986843,1.035232285365996,3
2080,0,0,-20.4803681590758,36,11,3.8066624897703196,2.4849066497880004,-10.891726783722866,-5.33876719880125,1.0520864009990276,3
2081,2,0,10.223371028321852,48,54,4.499809670330265,4.804021044733257,-11.411093900418537,-5.2152318448174,1.0757876251537206,3
2082,0,0,1.688208839159299,66,58,5.981414211254481,5.488937726156687,-14.423814583602047,-10.14714846458599,1.0696148759387611,2
2083,0,0,18.890007261499196,42,53,4.204692619390966,4.7535901911063645,-11.245179344259862,-5.474777182262265,1.073575443202385,3
2084,3,0,-7.62241240868937,59,61,4.0943445622221,4.127134385045092,-10.226765989656345,-8.840471628536454,1.0349313466111576,2
2085,1,0,-5.051900090049336,28,57,3.5553480614894135,5.159055299214529,-10.882642505609555,-6.0290509611229846,1.1106537057154786,3
2086,0,0,-10.940970701271286,52,56,4.8283137373023015,5.049856007249537,-11.998414511345016,-5.565117211957994,1.1006753643057372,3
2087,3,0,-22.984128031109606,29,44,3.4965075614664802,4.204692619390966,-10.488989201368945,-4.923192469686646,1.0485545590278058,3
2088,0,0,-2.928688225143879,35,50,3.8066624897703196,4.51085950651685,-8.715032609866327,-5.873451016139595,1.0509560700562013,3
2089,0,0,13.03398296256159,28,36,3.367295829986474,3.6109179126442243,-12.357062621305108,-11.663915440745162,1.0496821025242582,1
2090,1,0,-0.5335338438966908,53,60,4.976733742420574,5.3706380281276624,-12.722267365996347,-6.821457187156495,1.0981220333941977,3
2091,0,0,4.5325961670565365,61,63,4.127134385045092,4.1588830833596715,-8.063968013409319,-7.658502905301155,1.0339254182935327,2
2092,0,0,4.13753486856025,38,52,3.6635616461296463,3.970291913552122,-6.157697553019988,-6.271026238326991,1.0345896259939216,3
2093,2,0,22.81172821236063,31,58,3.4657359027997265,4.07753744390572,-7.3429783231006125,-5.171729232167654,1.033799666733099,3
2094,2,0,-20.350144737805035,43,55,4.31748811353631,4.948759890378168,-11.492344130750974,-6.08838057506795,1.0647115083085297,3
2095,0,0,2.4494460517567864,59,57,4.0943445622221,4.060443010546419,-10.031748832480138,-8.422310920046039,1.0350796704806855,3
